block_height,block_time,comment,validators_hash,computed_hash,proposer_address,total_vp,6A3CACEAEA586C9AF3051249D6FF34942835DF10,0DA35960AC73947F415949EDAF885E1A9A186370,9901CCDA42B948EDDC835FB5C8AB06730A9C23CD,F29C3DB00F73F75D84B7DFDC7787BF78A91C6A81,A3A9B9712869F224F4F1F3CB3DE5D039D6268F21,B5B358B6B17052E2E1A00B8ED78127FFDFF584AF,FC9402FF4B53B8B72624C7FB28DDE49797EF474B,9B2D81FF1268365847546044CBAD688382D6B664,54443EF34125BDBDF74D8E1FD1EC3857160EF3CC,7EEBC8E086DB6453F77954C44C94D6FB6F0A625E,DC00DA048EC40BF29530626601840B18F48AC8A5,0B8F81F6A82C6B3708D6192C2AD1B53209E04F6C,7B24FEE1E6153D765DD696B7DC3588A38A6DF57D,003E6F7A2FD88BAA3E2117945671FE0D994E171D,0385B199514F483871B7B801A923BF53977B2916,03EABFB8409C4F62A732A3D728ACAA2E13403F50,056EBA066FB6355FE6B81FDF375C1CDDF5BEBBC6,0E311E3634B0F6F5959F9394577233D6882625D0,103CC3FC5E90C04EE208BD0716DC889552926EF8,1501A996ED5577FC65D57F92ACC8E15CE6B7DFAD,16625311355C4993FDA69D218875CAEB783F66D5,1E3AFDD98E0E1AEB50E7E7BE7BB78B71AB9FE1BA,214752CFB2CD5CB00EC625739C224AA406226D0E,305013CCA69866DA942265649D56B57D4F2545CC,3558238D72FAC0A40B276D8F238CDF28BE16B4AA,361FD80BB7893C4B4104D0D7A8C931F362D170D8,3B9916B501C53E38015676282F14E2AAF025F6C5,3D42458DD811C921CDA2A080FB018CBBA2B91CFD,41AA5DF98BDB8A809B956A7925CF21FA905D08DD,42890EEA7E9B02890605135356D90B6433A47749,4D6E16E3F7D89E8D839F716893D6A1F81C9F956D,52479C885E73D2F570D47E5F0433785051350DD1,52EA1C24DA94C67A8FED7C46E18A1CFC476D5717,55EACF6E14726E13F973903614087867404DF2CA,59CC9F852235473DF57BCEF37C60F3A29DB36811,5A22861F57F12829B68A022FB805685A4E5850C3,5BED074FAD72B341DE26B43628F2FE0917AC1D63,5DEFF454EB30618FA2B978D9FF1C8B523311F1D1,60DFD976E9B748B1E1F06FD7B6809A370BD3A302,61DDA93355D0ED14AD0F01DF9657F1D922FD8A08,65185BC275EB9232A2DFF23BEB4EAA075BDAD3CE,66843E34B5A0CC0D4FFACE4C928D200753D4B9D3,671C08BB55C1C242DC5A342889CD8C0071893FF9,71F5F0A14FA5CA88122A26569B0C3A9E3C6E5CAF,76D9967474B62835E703A577101D1FD35F84D36B,79FA40E44DECB3893E3646B58AA13C7FE898BE91,7A6A631756F2B240CBDFA81DF654DABA599C0F33,7A74EB2298B26CC9F30C1C682A5C0DE209EE3687,7E060283BE404E1E80CE738DDCC6C12F9EDE0113,87AD83AC8C84ABE5D8890E4DFE407F17BCD42B4E,8A73C4B75E360FF191B844A61B8845A0AD65D208,8C7E66C0416A002CFCF1A99F88F33FCC8F599944,8F7B51C1E8520E0BFA894ED83213E45DEB10E156,95E3F1574DDB503F0380D98A976E0CF8469B874F,96884BE29D4D231AFB90D034748286D51A6BE943,97075D998C11771B38AAA0ACFBFDF09EED078BC9,98051EE9D111826D0A03BBDD0334C7C246FC4636,9C87B7B7B0E79B4BE81D72C6B68F7122BCB04EEC,A2E373DC0894BC0CD0F5C7A8ECF22F1F9E8F5579,AA77A443F849606A4A8EB1639752068C1A2EEA5E,ADA6B3B2DE3BB2686DBEF1543C309D10D23EC2CC,B59B63331FD2120C89BF2E7DD657E7F9AA090A1D,BACE01F066D7C3344AA194E1A1B6FBF6FE8EBE1C,C43B466D9C3A60859B66A48E0B54C662BC701FB5,C759989AB500EDF629C4CED1267CA30F660E4024,CA799C8A8079B5BAC07CBCF77C94CA050CB4CB80,CC05882978FC5FDD6A7721687E14C0299AE004B8,CD0DA85F510345EAECB73AEED6E3C2C65AD27E53,CDA3887D2F0865E84BAC9C8241D4B5FF39591D28,D02B29F69E6BFC3E241F38162E82EE4C78D8DDA9,D0639638EF73670D4813E9D034F4499667B3BE7E,D4686840675436000E9B33B8A58193B9406ADDA3,D5D3EB2E5E2360782FAFAB7C0B3C45BFFB1587AB,DB5EF3A174014515A046E80E3164E22414123614,DDF94D41B15E7A77122259D83B2BDCF474540337,E12D86AC279259CBB0CC1D2C5DA9FADE3FD8D24F,E1A48ED16EB660BE4F259E0E3A62B8BE56F41E36,E2CDB3113C0392603810E16929C86C013A46F540,E63597E3F46F3A8C82379A72D37FD7D280E832FA,E77FE2A0D7784F9CE575D35F09FBB33BB05CC9EB,EE50044D5EE07FA2C2CC94F1A81D2B6DADC103EB,F54306AE4536A8818B3BCB46D156403FCE944650,F6EBCC201A051C2106A6F0CD95A452C843BA4F14,F7DF9EF920DFBCDCA1F382151685A69500BAF630,F98B3014AF2F2A5C8852263D65A0B679FB799B8C,23D4A4484D4D868427369088C4D0A2E56DAAF465,3CC44C72DFD38D8538F1AC2443E540CCA730261C,57D2C0F208DE8B603DA6C9B75CD95C32597BE348,7B0DE97C082AE7911928004FE8B145AA1FF56038,9797557328079BB3D3E588DAD873F0EA6C098C10,FDE7B9EDA5E8D918BA04235FA304AA3CE82C04C1,4544EF788285E35826DB28EC62FD704554CC7156,B4775B0FEBDFE023D6E24748BDD0B39F8366A8DD,B45362A682176E95B35B2084405D4F50A77F9CCA,8951CFD2B94DE0CF7BFF747C367F85095B83EB28,92E7331517D289430B70AB407BF9FA797403A470,93F3ACB2D3DD657C069E80405D37CEFCE5DEB2AC,FD9B65D22E19A8A6D34E02491CCDA7F4D0C48BC5,BE4D9D67579D9E9ECFD32B39AB2EAF988FA7A956,6B1CC4FF7E65DDAEA347F0DBA0DE8911139D3241,279009E814C0F2CE0B21E565512DBF4DCE9923C3,D9448D1A507A0F792C25F4FEAE01DDBC4748CA82,6D9D14A2729BA5F02AF203ABAFD5CE8284DD2670,6406B7B10A978323E679E226F0D3546E0470B864,C96B7A46D3E26FADD6B8B9393D2EE0318AFBA7EE,BF4F4707754A93FC8B10B4CA1DF98A043B776ADF,F649FD83C9557B080DBA654B506634F8AD87555F,1221F0F28823F9D5239F0B2CB9575944AA23E61A,292B3711E4423C2F47B7BE58BF72EF2BD0770CF0,616BA35C85E60F6C7F5AE9E5FD0843378D130F8E,C56B6EDB0F598797F625C717A740658CFDE49F86,7149CA24B79EE0E073B9ED04C232A9E9753FBAC9,5DEF681F8F155ACB4939294C20DF4FF00E8680B4,1C4A305A101EDFB122E8C15289F036C98986FCDB,DEF5A8B2156AAB712067DDB2EB27AF646FC6235A,657CB53BCDD047092A840BA12B894D6A079C05ED,1F72BBF37E781D570EF316BFCE2A3BABD27E3BF7,372D1BB96574A4F382BCC2E9E5DC1A71CC6B0CE9,0EF0215085935B0BDD092EEF58DBCD5ADE6F91BE,BE11EA8919773D1D972D5B74EABC964BFC51C72D,C7F26CF4C07C9FF25CF2E5DDF02FAC2E6B2797EC,CD9E234ED9742A341A67EAEC1A0B2D97CC89663C,D269A81C7741F458C31DB7FB14C58176421FB2F8,365464D12717C9A89840B13C0E7B0C602FB01B37
339287,2022/11/28 21:46:28,NEW_VALSET,1CDEAA37496006BC63CE1194B99DD1DE6561D4BC6D9B338DFA1B0E15997F8D8E,3EB175AC8AB9959A24B3250E266FCB3E3713130C06650E84FD27CA52DE163A24,E1A48ED16EB660BE4F259E0E3A62B8BE56F41E36,348040187,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4283118,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191647,0,4276122,4233360,100,4276121,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276123,4276123,4276123,0,4149115,4276135,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1155,0,12,1,0
339290,2022/11/28 21:46:46,NEW_VALSET,F954F971A6D095CE48FBD9E2360A48E74C8F79DA50554DC115D5D22EA44F8483,2B2884F08EDA8F37FC502B2CFD78B7119732D2B1EB702EDF4B25BBFB841D6C6F,87AD83AC8C84ABE5D8890E4DFE407F17BCD42B4E,348040188,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4283118,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191647,0,4276122,4233360,100,4276121,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276123,4276123,4276123,0,4149115,4276135,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1156,0,12,1,0
339291,2022/11/28 21:46:51,NEW_VALSET,1434FD134502F7A527A236A7B4525508C1C14A3DCEF486A00D8B43F47C32728C,641990ABB44DC035D11AFDA9C9CE2EC905783AF80CA08200038ED6D346A26F59,F6EBCC201A051C2106A6F0CD95A452C843BA4F14,348040189,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4283118,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191647,0,4276122,4233360,100,4276121,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276123,4276123,4276123,0,4149115,4276135,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1157,0,12,1,0
339293,2022/11/28 21:47:03,NEW_VALSET,F4E2F7692B5E6397C544FD72D047582C15609B0437AA31FE576072BFD3D3A6FD,83E042A7D88019709599013F734D8136F2BFDFADA9CB5AC722A7B6125185F41B,8C7E66C0416A002CFCF1A99F88F33FCC8F599944,348040191,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4283118,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191648,0,4276122,4233360,100,4276121,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276123,4276123,4276123,0,4149115,4276135,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1158,0,12,1,0
339295,2022/11/28 21:47:16,NEW_VALSET,7052F9A04C8F7A6182E167F85841BC2741483AF18D995A37DDB77D60EC32E2C4,47A3BEB3556F343085105E112BF7B3CF9AF5047EB03CED388E41A6A35E8CFE40,671C08BB55C1C242DC5A342889CD8C0071893FF9,348040202,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4283128,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191648,0,4276122,4233360,100,4276121,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276123,4276123,4276123,0,4149115,4276135,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1159,0,12,1,0
339297,2022/11/28 21:47:28,NEW_VALSET,C21A13A5951B01E6F674C4CA3B0410CA04A021C256B46CE8EE365251FC72DBE6,AD8307B849CA1EF08E2151159345D8DA1FF69AFC6C59329242D2F1EDF2872D44,6A3CACEAEA586C9AF3051249D6FF34942835DF10,348040203,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4283128,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191648,0,4276122,4233360,100,4276121,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276123,4276123,4276123,0,4149115,4276135,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1160,0,12,1,0
339299,2022/11/28 21:47:40,NEW_VALSET,6CC4F7DB75BA448CE2594CC71CACCE287F44CDC7B30F2E983A406B384D7A79A3,4372FAB8705CCA39E1ACC653410BE71BAF8ED38DF6720C4B18B2B98CA9DFFC57,B59B63331FD2120C89BF2E7DD657E7F9AA090A1D,348040204,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4283128,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191648,0,4276122,4233360,100,4276121,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276123,4276123,4276123,0,4149115,4276135,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1161,0,12,1,0
339301,2022/11/28 21:47:52,NEW_VALSET,02B23C187B63B13BFAA5F95F319A27D8BD2238144CE2C92D35B60E134CEC6BA4,B5AC805D158ECF08198E1E2115E2336BC73926B3A594D46AD7C22AF326997E16,003E6F7A2FD88BAA3E2117945671FE0D994E171D,348040205,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4283128,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191648,0,4276122,4233360,100,4276121,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276123,4276123,4276123,0,4149115,4276135,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1162,0,12,1,0
339303,2022/11/28 21:48:04,NEW_VALSET,C2C0342DDB740C2B1DDB7E29A544DCF610BFB5F4959021E27C0B1F102A4E524D,CAB2AABB0E5426DB483942D71F560F5025499E546218E599684E32CA6629A15C,A2E373DC0894BC0CD0F5C7A8ECF22F1F9E8F5579,348040206,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4283128,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191648,0,4276122,4233360,100,4276121,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276123,4276123,4276123,0,4149115,4276135,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1163,0,12,1,0
339306,2022/11/28 21:48:22,NEW_VALSET,F3B3BC5FC79C17AB53A305347C7284D9224C76B0FF3D8BA2837402B43877D114,092248BD0E44A73564C80B0777968AE8D7BADBEB8ADCA422B43BCC7AA173FF0E,6A3CACEAEA586C9AF3051249D6FF34942835DF10,348040207,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4283128,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191648,0,4276122,4233360,100,4276121,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276123,4276123,4276123,0,4149115,4276135,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1164,0,12,1,0
339308,2022/11/28 21:48:34,NEW_VALSET,02F1ADFB2ADE2E1AE43D00BF58581D65A9C281B4933772C66A8AE3CBCE37DBCD,F408870A768419221C3394A73B7B86EB87A3882A2F8AEC5EF3337582887D31C3,98051EE9D111826D0A03BBDD0334C7C246FC4636,348040208,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4283128,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191648,0,4276122,4233360,100,4276121,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276123,4276123,4276123,0,4149115,4276135,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1165,0,12,1,0
339310,2022/11/28 21:48:45,NEW_VALSET,6E913AD624A47826C4C8BB4B33F1D61AFA8D2C9C2D7840A80E5806F26CA272A3,EA6029E46E9F54328FF10C96066CEF24F341D62F66783F5BA110A2074F5BF09D,52479C885E73D2F570D47E5F0433785051350DD1,348040209,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4283128,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191648,0,4276122,4233360,100,4276121,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276123,4276123,4276123,0,4149115,4276135,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1166,0,12,1,0
339312,2022/11/28 21:48:58,NEW_VALSET,5A0D2DD7A7DD10FF9E30E721B6D675969DFAD087FCDD34B59C465FFB8CF4A9FE,9ECDDCA719EEB33665123BA3AF9F6DF99EFB4CB621D45D4F268609D6DDA66FC4,5A22861F57F12829B68A022FB805685A4E5850C3,348040210,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4283128,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191648,0,4276122,4233360,100,4276121,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276123,4276123,4276123,0,4149115,4276135,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1167,0,12,1,0
339314,2022/11/28 21:49:10,NEW_VALSET,A2381261368B92332624C32F0D39785CF1030B1BC29E90D58ACB17408317D332,C189435A80B4F7B95BA027C29078A059954E75E3BDAB106C0AB28D1CD2B44CFF,6A3CACEAEA586C9AF3051249D6FF34942835DF10,348040211,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4283128,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191648,0,4276122,4233360,100,4276121,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276123,4276123,4276123,0,4149115,4276135,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1168,0,12,1,0
339315,2022/11/28 21:49:16,NEW_VALSET,8147C43F3A1292C3CDD98D7C833FA033BB3318DEB0A6529A9CFB0B0C55DE5748,C14E1974B46EACFB220CAAD407DD34675CC70588BCE9DFCF8C49E3567D5B70B3,214752CFB2CD5CB00EC625739C224AA406226D0E,348040221,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4283138,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191648,0,4276122,4233360,100,4276121,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276123,4276123,4276123,0,4149115,4276135,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1168,0,12,1,0
339316,2022/11/28 21:49:22,NEW_VALSET,E3214B232E0C033BECD3ED6A1BDBC886E63C31A40C77F0790A6FB6DE1308AEA8,2ED91FD095FB928BA3B52611A3881DBFC1626FEAE31BAEF435A625F50B8AC69B,6406B7B10A978323E679E226F0D3546E0470B864,348040222,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4283138,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191648,0,4276122,4233360,100,4276121,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276123,4276123,4276123,0,4149115,4276135,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1169,0,12,1,0
339318,2022/11/28 21:49:34,NEW_VALSET,85E0D1E07CA3B9349E8ECC636764F0E076E35668620FB7ABC0333C0322DBCEBD,857784D4DD205E71DDD5FB24BF0ABF02645C233BD8AF09859A5EA1079214F0BC,1C4A305A101EDFB122E8C15289F036C98986FCDB,348040223,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4283138,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191648,0,4276122,4233360,100,4276121,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276123,4276123,4276123,0,4149115,4276135,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1170,0,12,1,0
339320,2022/11/28 21:49:46,NEW_VALSET,0A7F7EB640895070A923AB2BEC6AEEC943752135D6AAFE19C85E1C3803E96712,085917CD6B9D3A6EC449D4FEC54E7680884972D90713DCA7B5A2DB1D578189C8,E77FE2A0D7784F9CE575D35F09FBB33BB05CC9EB,348040224,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4283138,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191648,0,4276122,4233360,100,4276121,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276123,4276123,4276123,0,4149115,4276135,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1171,0,12,1,0
339322,2022/11/28 21:49:58,NEW_VALSET,D12A3BD477B58CB0C92779836C8BABF615D0F33E9666C3A34871B611F844B135,728A136DCE9765ED2B180A4A0E1662CE9E77B7902C1BD998DB31B24727BC6303,7A74EB2298B26CC9F30C1C682A5C0DE209EE3687,348040225,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4283138,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191648,0,4276122,4233360,100,4276121,0,0,4276121,4276124,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276123,4276123,4276123,0,4149115,4276135,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1172,0,12,1,0
