block_height,block_time,comment,validators_hash,computed_hash,proposer_address,total_vp,6A3CACEAEA586C9AF3051249D6FF34942835DF10,0DA35960AC73947F415949EDAF885E1A9A186370,9901CCDA42B948EDDC835FB5C8AB06730A9C23CD,F29C3DB00F73F75D84B7DFDC7787BF78A91C6A81,A3A9B9712869F224F4F1F3CB3DE5D039D6268F21,B5B358B6B17052E2E1A00B8ED78127FFDFF584AF,FC9402FF4B53B8B72624C7FB28DDE49797EF474B,9B2D81FF1268365847546044CBAD688382D6B664,54443EF34125BDBDF74D8E1FD1EC3857160EF3CC,7EEBC8E086DB6453F77954C44C94D6FB6F0A625E,DC00DA048EC40BF29530626601840B18F48AC8A5,0B8F81F6A82C6B3708D6192C2AD1B53209E04F6C,7B24FEE1E6153D765DD696B7DC3588A38A6DF57D,003E6F7A2FD88BAA3E2117945671FE0D994E171D,0385B199514F483871B7B801A923BF53977B2916,03EABFB8409C4F62A732A3D728ACAA2E13403F50,056EBA066FB6355FE6B81FDF375C1CDDF5BEBBC6,0E311E3634B0F6F5959F9394577233D6882625D0,103CC3FC5E90C04EE208BD0716DC889552926EF8,1501A996ED5577FC65D57F92ACC8E15CE6B7DFAD,16625311355C4993FDA69D218875CAEB783F66D5,1E3AFDD98E0E1AEB50E7E7BE7BB78B71AB9FE1BA,214752CFB2CD5CB00EC625739C224AA406226D0E,305013CCA69866DA942265649D56B57D4F2545CC,3558238D72FAC0A40B276D8F238CDF28BE16B4AA,361FD80BB7893C4B4104D0D7A8C931F362D170D8,3B9916B501C53E38015676282F14E2AAF025F6C5,3D42458DD811C921CDA2A080FB018CBBA2B91CFD,41AA5DF98BDB8A809B956A7925CF21FA905D08DD,42890EEA7E9B02890605135356D90B6433A47749,4D6E16E3F7D89E8D839F716893D6A1F81C9F956D,52479C885E73D2F570D47E5F0433785051350DD1,52EA1C24DA94C67A8FED7C46E18A1CFC476D5717,55EACF6E14726E13F973903614087867404DF2CA,59CC9F852235473DF57BCEF37C60F3A29DB36811,5A22861F57F12829B68A022FB805685A4E5850C3,5BED074FAD72B341DE26B43628F2FE0917AC1D63,5DEFF454EB30618FA2B978D9FF1C8B523311F1D1,60DFD976E9B748B1E1F06FD7B6809A370BD3A302,61DDA93355D0ED14AD0F01DF9657F1D922FD8A08,65185BC275EB9232A2DFF23BEB4EAA075BDAD3CE,66843E34B5A0CC0D4FFACE4C928D200753D4B9D3,671C08BB55C1C242DC5A342889CD8C0071893FF9,71F5F0A14FA5CA88122A26569B0C3A9E3C6E5CAF,76D9967474B62835E703A577101D1FD35F84D36B,79FA40E44DECB3893E3646B58AA13C7FE898BE91,7A6A631756F2B240CBDFA81DF654DABA599C0F33,7A74EB2298B26CC9F30C1C682A5C0DE209EE3687,7E060283BE404E1E80CE738DDCC6C12F9EDE0113,87AD83AC8C84ABE5D8890E4DFE407F17BCD42B4E,8A73C4B75E360FF191B844A61B8845A0AD65D208,8C7E66C0416A002CFCF1A99F88F33FCC8F599944,8F7B51C1E8520E0BFA894ED83213E45DEB10E156,95E3F1574DDB503F0380D98A976E0CF8469B874F,96884BE29D4D231AFB90D034748286D51A6BE943,97075D998C11771B38AAA0ACFBFDF09EED078BC9,98051EE9D111826D0A03BBDD0334C7C246FC4636,9C87B7B7B0E79B4BE81D72C6B68F7122BCB04EEC,A2E373DC0894BC0CD0F5C7A8ECF22F1F9E8F5579,AA77A443F849606A4A8EB1639752068C1A2EEA5E,ADA6B3B2DE3BB2686DBEF1543C309D10D23EC2CC,B59B63331FD2120C89BF2E7DD657E7F9AA090A1D,BACE01F066D7C3344AA194E1A1B6FBF6FE8EBE1C,C43B466D9C3A60859B66A48E0B54C662BC701FB5,C759989AB500EDF629C4CED1267CA30F660E4024,CA799C8A8079B5BAC07CBCF77C94CA050CB4CB80,CC05882978FC5FDD6A7721687E14C0299AE004B8,CD0DA85F510345EAECB73AEED6E3C2C65AD27E53,CDA3887D2F0865E84BAC9C8241D4B5FF39591D28,D02B29F69E6BFC3E241F38162E82EE4C78D8DDA9,D0639638EF73670D4813E9D034F4499667B3BE7E,D4686840675436000E9B33B8A58193B9406ADDA3,D5D3EB2E5E2360782FAFAB7C0B3C45BFFB1587AB,DB5EF3A174014515A046E80E3164E22414123614,DDF94D41B15E7A77122259D83B2BDCF474540337,E12D86AC279259CBB0CC1D2C5DA9FADE3FD8D24F,E1A48ED16EB660BE4F259E0E3A62B8BE56F41E36,E2CDB3113C0392603810E16929C86C013A46F540,E63597E3F46F3A8C82379A72D37FD7D280E832FA,E77FE2A0D7784F9CE575D35F09FBB33BB05CC9EB,EE50044D5EE07FA2C2CC94F1A81D2B6DADC103EB,F54306AE4536A8818B3BCB46D156403FCE944650,F6EBCC201A051C2106A6F0CD95A452C843BA4F14,F7DF9EF920DFBCDCA1F382151685A69500BAF630,F98B3014AF2F2A5C8852263D65A0B679FB799B8C,23D4A4484D4D868427369088C4D0A2E56DAAF465,3CC44C72DFD38D8538F1AC2443E540CCA730261C,57D2C0F208DE8B603DA6C9B75CD95C32597BE348,7B0DE97C082AE7911928004FE8B145AA1FF56038,9797557328079BB3D3E588DAD873F0EA6C098C10,FDE7B9EDA5E8D918BA04235FA304AA3CE82C04C1,4544EF788285E35826DB28EC62FD704554CC7156,B4775B0FEBDFE023D6E24748BDD0B39F8366A8DD,B45362A682176E95B35B2084405D4F50A77F9CCA,8951CFD2B94DE0CF7BFF747C367F85095B83EB28,92E7331517D289430B70AB407BF9FA797403A470,93F3ACB2D3DD657C069E80405D37CEFCE5DEB2AC,FD9B65D22E19A8A6D34E02491CCDA7F4D0C48BC5,BE4D9D67579D9E9ECFD32B39AB2EAF988FA7A956,6B1CC4FF7E65DDAEA347F0DBA0DE8911139D3241,279009E814C0F2CE0B21E565512DBF4DCE9923C3,D9448D1A507A0F792C25F4FEAE01DDBC4748CA82,6D9D14A2729BA5F02AF203ABAFD5CE8284DD2670,6406B7B10A978323E679E226F0D3546E0470B864,C96B7A46D3E26FADD6B8B9393D2EE0318AFBA7EE,BF4F4707754A93FC8B10B4CA1DF98A043B776ADF,F649FD83C9557B080DBA654B506634F8AD87555F,1221F0F28823F9D5239F0B2CB9575944AA23E61A,292B3711E4423C2F47B7BE58BF72EF2BD0770CF0,616BA35C85E60F6C7F5AE9E5FD0843378D130F8E,C56B6EDB0F598797F625C717A740658CFDE49F86,7149CA24B79EE0E073B9ED04C232A9E9753FBAC9,5DEF681F8F155ACB4939294C20DF4FF00E8680B4,1C4A305A101EDFB122E8C15289F036C98986FCDB,DEF5A8B2156AAB712067DDB2EB27AF646FC6235A,657CB53BCDD047092A840BA12B894D6A079C05ED,1F72BBF37E781D570EF316BFCE2A3BABD27E3BF7,372D1BB96574A4F382BCC2E9E5DC1A71CC6B0CE9,0EF0215085935B0BDD092EEF58DBCD5ADE6F91BE,BE11EA8919773D1D972D5B74EABC964BFC51C72D,C7F26CF4C07C9FF25CF2E5DDF02FAC2E6B2797EC,CD9E234ED9742A341A67EAEC1A0B2D97CC89663C,D269A81C7741F458C31DB7FB14C58176421FB2F8,365464D12717C9A89840B13C0E7B0C602FB01B37
339108,2022/11/28 21:27:49,NEW_VALSET,A697C384B78930928881CA1FA02452A5455DA43FE4BDF0B131798D997F1FE0DD,825EDC0624CC6A50D0571579DC3CB19926DF6D184D9AA9A62E7231BAAB677251,B45362A682176E95B35B2084405D4F50A77F9CCA,348039940,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4282958,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191645,0,4276122,4233360,100,4276121,0,0,4276121,4276123,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276122,4276123,4276123,0,4149115,4276133,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1074,0,12,1,0
339112,2022/11/28 21:28:14,NEW_VALSET,F9A53BBEC0CB904078FCA18FC3A9483B77A17A6925DCCC0CA040452BAC921BDF,68F449D3958D7F6059637BF2DFB5A11D22E7C62552283CAD2882C0668F0B850C,657CB53BCDD047092A840BA12B894D6A079C05ED,348039951,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4282968,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191645,0,4276122,4233360,100,4276121,0,0,4276121,4276123,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276122,4276123,4276123,0,4149115,4276133,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1075,0,12,1,0
339114,2022/11/28 21:28:26,NEW_VALSET,9AF20E36FB2BD73CB05F1B223F89B499B901A48ABB9F69C610440CF98D1D62DB,564E0F4C00A6A82B2BFC04E1974D951D6F5338FA5D5BAFA1E9A7194B5BA1A757,1501A996ED5577FC65D57F92ACC8E15CE6B7DFAD,348039952,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4282968,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191645,0,4276122,4233360,100,4276121,0,0,4276121,4276123,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276122,4276123,4276123,0,4149115,4276133,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1076,0,12,1,0
339117,2022/11/28 21:28:45,NEW_VALSET,8FCDDD925EE449D1B6578F22EF75484651DDA92195527832364177F9D33FD048,393056ADA0B0310101A89F4C021E6568157D1092C63EB746AA135277188E67DF,6A3CACEAEA586C9AF3051249D6FF34942835DF10,348039953,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4282968,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191645,0,4276122,4233360,100,4276121,0,0,4276121,4276123,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276122,4276123,4276123,0,4149115,4276133,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1077,0,12,1,0
339118,2022/11/28 21:28:51,NEW_VALSET,90C87B94A78329F59A9282BAC720D6816AF805C9CD6C9C8C33FA0DABAA0D3169,AB22A5BB1C8C0B8661BA5B56EDC0BA28278D6BA4E915DFCE8E71E204121F2AA8,3B9916B501C53E38015676282F14E2AAF025F6C5,348039954,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4282968,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191645,0,4276122,4233360,100,4276121,0,0,4276121,4276123,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276122,4276123,4276123,0,4149115,4276133,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1078,0,12,1,0
339122,2022/11/28 21:29:15,NEW_VALSET,EDFF1D441CCE98D66B5A99457FC4F9F056BED4AB5A97EE1B45D9635B39D1F3E2,2169A85BA8BEF5DE0531D86C6414236999CFA9897FF08AA1DC955FB1526489D8,41AA5DF98BDB8A809B956A7925CF21FA905D08DD,348039965,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4282978,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191645,0,4276122,4233360,100,4276121,0,0,4276121,4276123,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276122,4276123,4276123,0,4149115,4276133,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1079,0,12,1,0
339125,2022/11/28 21:29:33,NEW_VALSET,353E8D748964B024A9E32016D7D88D476A1F28690824702906BF4D9A27DE5BA0,DDC2A7DCB4889281D6695BAFFE29F3697A7C7B06E2AA19B9A7CEAD48286CE866,E1A48ED16EB660BE4F259E0E3A62B8BE56F41E36,348039966,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4282978,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191645,0,4276122,4233360,100,4276121,0,0,4276121,4276123,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276122,4276123,4276123,0,4149115,4276133,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1080,0,12,1,0
339128,2022/11/28 21:29:51,NEW_VALSET,32F0B48C2F4D1AAEAAC5115C4871D7E431DFBB3F53CBB59D09DA624A6F0B901F,4F8106C65446E57D36A851C8B76585BFC4493662A818CC8F605E20DC570E356D,87AD83AC8C84ABE5D8890E4DFE407F17BCD42B4E,348039968,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4282978,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191646,0,4276122,4233360,100,4276121,0,0,4276121,4276123,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276122,4276123,4276123,0,4149115,4276133,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1081,0,12,1,0
339129,2022/11/28 21:29:57,NEW_VALSET,DFC06F4A26B8E3B74CA23B03557F3FACE837589926F1E0B8EC948D1D56C59E4C,B9CC6E00D4DA43A7883B384A432D3CA9C7C217C149D31FFBD3F8F175B5F1EC82,F6EBCC201A051C2106A6F0CD95A452C843BA4F14,348039969,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4282978,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191646,0,4276122,4233360,100,4276121,0,0,4276121,4276123,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276122,4276123,4276123,0,4149115,4276133,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1082,0,12,1,0
339130,2022/11/28 21:30:03,NEW_VALSET,E927F5664FCD02FC7AE15BEED8974CF03CA774E686372AD4A251D4194D9B7B1F,588D68874A70BA227827D733497F3535B83767A237C13C09F1FA02F751CBAAA5,E63597E3F46F3A8C82379A72D37FD7D280E832FA,348039970,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4282978,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191646,0,4276122,4233360,100,4276121,0,0,4276121,4276123,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276122,4276123,4276123,0,4149115,4276134,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1082,0,12,1,0
339131,2022/11/28 21:30:09,NEW_VALSET,22C04F5FE44285C7535E076CD983BC09C1EE5A4E8F246A31A17986FE5FCC8862,50441F1CAC0233C571F359BB15969FC092D56CF44B20CF0D330B961F8F26E2DC,8C7E66C0416A002CFCF1A99F88F33FCC8F599944,348039971,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4282978,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191646,0,4276122,4233360,100,4276121,0,0,4276121,4276123,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276122,4276123,4276123,0,4149115,4276134,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1083,0,12,1,0
339132,2022/11/28 21:30:16,NEW_VALSET,5475F2531B72BA1E64DEF6C83B0D28C0BAEB5296AD5272056F093E314759548C,BB36955DB9BC93B5A269C53D8E2A8A59A9F290E99D83B3E20A39B4C71090E409,59CC9F852235473DF57BCEF37C60F3A29DB36811,348039981,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4282988,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191646,0,4276122,4233360,100,4276121,0,0,4276121,4276123,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276122,4276123,4276123,0,4149115,4276134,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1083,0,12,1,0
339133,2022/11/28 21:30:22,NEW_VALSET,B5AE0C077054CC0D258003BB2860CDB6F3CCEFFD5D7C33C0BF1077ECEFDC7760,9371A311DADAD165475AF90C317A3FCE2E2C7950BAA843E57C835355EED95F92,671C08BB55C1C242DC5A342889CD8C0071893FF9,348039982,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4282988,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191646,0,4276122,4233360,100,4276121,0,0,4276121,4276123,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276122,4276123,4276123,0,4149115,4276134,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1084,0,12,1,0
339135,2022/11/28 21:30:33,NEW_VALSET,0E9F44A7B1BE10BD58AEF0256B4E07690C07AB63D3F186C946E81DD5A7CA802B,E3472A829BC709EF7082AA027872F3ADB2CCE7F70984A6B5D0E40D92109BA3FF,6A3CACEAEA586C9AF3051249D6FF34942835DF10,348039983,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4282988,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191646,0,4276122,4233360,100,4276121,0,0,4276121,4276123,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276122,4276123,4276123,0,4149115,4276134,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1085,0,12,1,0
339137,2022/11/28 21:30:46,NEW_VALSET,4D7DF8EDF8D1606F781432EB1EDF1FD8A97C5F932DAB8A48C4E854B1B7912203,3DEBA221222EEEFFD28074834F45E681A3DA50DC04293DA0985599669FF5681B,B59B63331FD2120C89BF2E7DD657E7F9AA090A1D,348039984,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4282988,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191646,0,4276122,4233360,100,4276121,0,0,4276121,4276123,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276122,4276123,4276123,0,4149115,4276134,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1086,0,12,1,0
339139,2022/11/28 21:30:57,NEW_VALSET,5FC6866F00574882DC4FE744ADE960D0D85EE28158453D1BE8980427A3B1928A,7EF6DD8BBC6027F62299E65C6CF5CF6BF2F7AD5E7E99E49AEC40FF63A25891B8,003E6F7A2FD88BAA3E2117945671FE0D994E171D,348039985,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4282988,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191646,0,4276122,4233360,100,4276121,0,0,4276121,4276123,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276122,4276123,4276123,0,4149115,4276134,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1087,0,12,1,0
339142,2022/11/28 21:31:16,NEW_VALSET,FACF5179892A9C44A83BCA0A1DED294DDF548C2623295C47B05A57813AF3B83B,0482BB355B60049E2F13B31A3E9B91F1EAE9972FB4EF5D7A47700F604F107743,16625311355C4993FDA69D218875CAEB783F66D5,348039996,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4282998,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191646,0,4276122,4233360,100,4276121,0,0,4276121,4276123,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276122,4276123,4276123,0,4149115,4276134,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1088,0,12,1,0
339144,2022/11/28 21:31:28,NEW_VALSET,A482B305815969B5777FAB7065F7AEC1301DC6E56A821F29CA3C82F4AFB1918F,A1DB0015FA261668092243ED91D32296025B21B191FD9A6F61FB049528CE0781,6A3CACEAEA586C9AF3051249D6FF34942835DF10,348039997,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4282998,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191646,0,4276122,4233360,100,4276121,0,0,4276121,4276123,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276122,4276123,4276123,0,4149115,4276134,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1089,0,12,1,0
339146,2022/11/28 21:31:40,NEW_VALSET,9770D82A86F582454C6E84982D23C8975FA181444803C02428921CF440BE0DA6,E3EBAEC337083FFF9D1379F60B2D74BF7E570B49F754E97D9736C2EEFBA2FAB5,98051EE9D111826D0A03BBDD0334C7C246FC4636,348039998,40824004,4277387,4277675,325,4277565,4277399,4276127,4276124,4276152,4191027,0,4282998,101,4276122,4276122,4233362,355,4276124,4276122,4191078,4276123,0,4276123,4276123,4276122,0,4191646,0,4276122,4233360,100,4276121,0,0,4276121,4276123,4276123,4276125,4276121,4276121,4276121,4276131,4276125,0,4276123,0,109,4276099,104,4276122,4276122,4276122,4276121,4276122,4276133,4276124,4276122,4276123,4276123,0,4149115,4276134,0,4276124,4276124,4276121,0,4276161,0,0,0,4191026,0,0,4276123,0,4276123,4276123,4276132,4276123,4276123,4276125,4276125,0,0,0,4276121,4233360,4276122,4276123,0,4276122,0,4276123,0,0,0,0,0,0,0,0,0,4276123,0,4276122,0,0,0,4276121,0,4276122,0,4276123,434,4191026,0,4276262,0,1090,0,12,1,0
